contract_type,symbol,description,strike,expiration_date,mark,bid,bid_size,ask,ask_size,last,last_size,open_interest,total_volume,delta,gamma,theta,vega,rho,volatility,theoretical_volatility,theoretical_option_value,intrinsic_value,extrinsic_value,underlying_price
CALL,SPXW  260406C04600000,SPXW 04/06/2026 4600.00 C,4600.0,2026-04-06,1909.6,1901.5,1,1917.7,1,0.0,0,0,0,1.0,0.0,0.232,0.005,0.761,75.87,29.0,1904.776,1905.89,-1905.89,6505.89
CALL,SPXW  260406C04800000,SPXW 04/06/2026 4800.00 C,4800.0,2026-04-06,1709.15,1700.9,1,1717.4,1,1572.5,27,107,0,0.999,0.0,0.196,0.014,0.794,72.331,29.0,1704.827,1705.89,-133.39,6505.89
CALL,SPXW  260406C05000000,SPXW 04/06/2026 5000.00 C,5000.0,2026-04-06,1509.55,1501.1,1,1518.0,1,0.0,0,0,0,0.999,0.0,0.197,0.016,0.827,63.202,29.0,1504.828,1505.89,-1505.89,6505.89
CALL,SPXW  260406C05100000,SPXW 04/06/2026 5100.00 C,5100.0,2026-04-06,1409.5,1400.9,1,1418.1,1,0.0,0,0,0,0.999,0.0,0.18,0.021,0.843,60.096,29.0,1404.804,1405.89,-1405.89,6505.89
CALL,SPXW  260406C05200000,SPXW 04/06/2026 5200.00 C,5200.0,2026-04-06,1310.1,1302.0,1,1318.2,1,1617.36,1,1,0,0.999,0.0,0.148,0.031,0.86,57.518,29.0,1304.855,1305.89,311.47,6505.89
CALL,SPXW  260406C05300000,SPXW 04/06/2026 5300.00 C,5300.0,2026-04-06,1209.65,1201.4,1,1217.9,1,0.0,0,0,0,0.998,0.0,0.102,0.045,0.875,54.911,29.0,1204.98,1205.89,-1205.89,6505.89
CALL,SPXW  260406C05400000,SPXW 04/06/2026 5400.00 C,5400.0,2026-04-06,1110.15,1101.8,1,1118.5,1,0.0,0,0,0,0.997,0.0,0.045,0.064,0.891,52.075,29.0,1105.08,1105.89,-1105.89,6505.89
CALL,SPXW  260406C05475000,SPXW 04/06/2026 5475.00 C,5475.0,2026-04-06,1035.55,1027.5,1,1043.6,1,0.0,0,0,0,0.996,0.0,-0.01,0.083,0.903,49.871,29.0,1030.131,1030.89,-1030.89,6505.89
CALL,SPXW  260406C05500000,SPXW 04/06/2026 5500.00 C,5500.0,2026-04-06,1010.4,1002.1,1,1018.7,1,0.0,0,0,0,0.996,0.0,-0.023,0.088,0.907,48.965,29.0,1005.206,1005.89,-1005.89,6505.89
CALL,SPXW  260406C05525000,SPXW 04/06/2026 5525.00 C,5525.0,2026-04-06,985.15,976.6,1,993.7,1,0.0,0,0,0,0.996,0.0,-0.05,0.098,0.91,48.297,29.0,980.206,980.89,-980.89,6505.89
CALL,SPXW  260406C05550000,SPXW 04/06/2026 5550.00 C,5550.0,2026-04-06,960.05,951.9,1,968.2,1,0.0,0,0,0,0.995,0.0,-0.076,0.107,0.914,47.576,29.0,955.306,955.89,-955.89,6505.89
CALL,SPXW  260406C05575000,SPXW 04/06/2026 5575.00 C,5575.0,2026-04-06,934.35,924.9,2,943.8,1,0.0,0,0,0,0.995,0.0,-0.101,0.116,0.918,46.806,29.0,930.307,930.89,-930.89,6505.89
CALL,SPXW  260406C05600000,SPXW 04/06/2026 5600.00 C,5600.0,2026-04-06,910.6,902.3,1,918.9,1,0.0,0,0,0,0.995,0.0,-0.113,0.122,0.921,45.792,29.0,905.382,905.89,-905.89,6505.89
CALL,SPXW  260406C05625000,SPXW 04/06/2026 5625.00 C,5625.0,2026-04-06,884.5,875.0,2,894.0,1,0.0,0,0,0,0.994,0.0,-0.138,0.132,0.925,44.959,29.0,880.432,880.89,-880.89,6505.89
CALL,SPXW  260406C05650000,SPXW 04/06/2026 5650.00 C,5650.0,2026-04-06,861.05,853.0,1,869.1,1,0.0,0,0,0,0.994,0.0,-0.174,0.146,0.928,44.262,29.0,855.506,855.89,-855.89,6505.89
CALL,SPXW  260406C05675000,SPXW 04/06/2026 5675.00 C,5675.0,2026-04-06,836.1,828.1,1,844.1,1,0.0,0,0,0,0.993,0.0,-0.198,0.156,0.932,43.348,29.0,830.507,830.89,-830.89,6505.89
CALL,SPXW  260406C05700000,SPXW 04/06/2026 5700.00 C,5700.0,2026-04-06,810.85,802.5,1,819.2,1,0.0,0,0,0,0.993,0.0,-0.221,0.167,0.936,42.41,29.0,805.557,805.89,-805.89,6505.89
CALL,SPXW  260406C05725000,SPXW 04/06/2026 5725.00 C,5725.0,2026-04-06,785.9,777.5,1,794.3,1,0.0,0,0,0,0.992,0.0,-0.256,0.182,0.939,41.588,29.0,780.682,780.89,-780.89,6505.89
CALL,SPXW  260406C05750000,SPXW 04/06/2026 5750.00 C,5750.0,2026-04-06,761.0,752.6,1,769.4,1,0.0,0,0,0,0.991,0.0,-0.29,0.196,0.942,40.72,29.0,755.708,755.89,-755.89,6505.89
CALL,SPXW  260406C05775000,SPXW 04/06/2026 5775.00 C,5775.0,2026-04-06,735.0,725.5,2,744.5,1,0.0,0,0,0,0.99,0.0,-0.334,0.215,0.945,39.936,29.0,730.858,730.89,-730.89,6505.89
CALL,SPXW  260406C05800000,SPXW 04/06/2026 5800.00 C,5800.0,2026-04-06,711.35,703.1,1,719.6,1,0.0,0,0,0,0.989,0.0,-0.366,0.231,0.949,38.989,29.0,705.883,705.89,-705.89,6505.89
CALL,SPXW  260406C05825000,SPXW 04/06/2026 5825.00 C,5825.0,2026-04-06,686.45,678.2,1,694.7,1,675.76,1,0,1,0.988,0.0,-0.408,0.251,0.952,38.114,29.0,681.032,680.89,-5.13,6505.89
CALL,SPXW  260406C05840000,SPXW 04/06/2026 5840.00 C,5840.0,2026-04-06,671.75,662.9,1,680.6,1,0.0,0,0,0,0.988,0.0,-0.439,0.265,0.953,37.626,29.0,666.107,665.89,-665.89,6505.89
CALL,SPXW  260406C05850000,SPXW 04/06/2026 5850.00 C,5850.0,2026-04-06,661.6,653.4,1,669.8,1,0.0,0,0,0,0.987,0.0,-0.449,0.271,0.955,37.195,29.0,656.082,655.89,-655.89,6505.89
CALL,SPXW  260406C05860000,SPXW 04/06/2026 5860.00 C,5860.0,2026-04-06,651.05,643.0,1,659.1,1,0.0,0,0,0,0.987,0.0,-0.469,0.281,0.956,36.854,29.0,646.132,645.89,-645.89,6505.89
CALL,SPXW  260406C05870000,SPXW 04/06/2026 5870.00 C,5870.0,2026-04-06,641.9,633.9,1,649.9,1,0.0,0,0,0,0.986,0.0,-0.479,0.287,0.957,36.42,29.0,636.208,635.89,-635.89,6505.89
CALL,SPXW  260406C05875000,SPXW 04/06/2026 5875.00 C,5875.0,2026-04-06,636.55,628.2,1,644.9,1,0.0,0,0,0,0.986,0.0,-0.5,0.296,0.957,36.329,29.0,631.258,630.89,-630.89,6505.89
CALL,SPXW  260406C05880000,SPXW 04/06/2026 5880.00 C,5880.0,2026-04-06,631.9,623.8,1,640.0,1,0.0,0,0,0,0.986,0.0,-0.51,0.301,0.958,36.149,29.0,626.283,625.89,-625.89,6505.89
CALL,SPXW  260406C05890000,SPXW 04/06/2026 5890.00 C,5890.0,2026-04-06,621.6,613.2,1,630.0,1,0.0,0,0,0,0.985,0.0,-0.53,0.311,0.959,35.782,29.0,616.283,615.89,-615.89,6505.89
CALL,SPXW  260406C05900000,SPXW 04/06/2026 5900.00 C,5900.0,2026-04-06,611.95,603.9,1,620.0,1,535.63,1,1,0,0.985,0.0,-0.549,0.321,0.96,35.412,29.0,606.383,605.89,-70.26,6505.89
CALL,SPXW  260406C05910000,SPXW 04/06/2026 5910.00 C,5910.0,2026-04-06,601.7,593.3,1,610.1,1,0.0,0,0,0,0.984,0.0,-0.568,0.331,0.961,35.031,29.0,596.383,595.89,-595.89,6505.89
CALL,SPXW  260406C05920000,SPXW 04/06/2026 5920.00 C,5920.0,2026-04-06,591.75,583.3,1,600.2,1,0.0,0,0,0,0.983,0.0,-0.587,0.341,0.962,34.645,29.0,586.434,585.89,-585.89,6505.89
CALL,SPXW  260406C05925000,SPXW 04/06/2026 5925.00 C,5925.0,2026-04-06,587.0,578.8,1,595.2,1,456.8,1,1,0,0.983,0.0,-0.596,0.347,0.963,34.45,29.0,581.459,580.89,-124.09,6505.89
CALL,SPXW  260406C05930000,SPXW 04/06/2026 5930.00 C,5930.0,2026-04-06,582.25,574.2,1,590.3,1,0.0,0,0,0,0.983,0.0,-0.616,0.355,0.963,34.327,29.0,576.559,575.89,-575.89,6505.89
CALL,SPXW  260406C05940000,SPXW 04/06/2026 5940.00 C,5940.0,2026-04-06,571.9,563.5,1,580.3,1,0.0,0,0,0,0.982,0.0,-0.644,0.369,0.964,33.995,29.0,566.634,565.89,-565.89,6505.89
CALL,SPXW  260406C05950000,SPXW 04/06/2026 5950.00 C,5950.0,2026-04-06,562.2,554.0,1,570.4,1,0.0,0,0,0,0.981,0.0,-0.652,0.377,0.965,33.519,29.0,556.609,555.89,-555.89,6505.89
CALL,SPXW  260406C05960000,SPXW 04/06/2026 5960.00 C,5960.0,2026-04-06,552.4,544.3,1,560.5,1,0.0,0,0,0,0.981,0.0,-0.68,0.391,0.966,33.171,29.0,546.684,545.89,-545.89,6505.89
CALL,SPXW  260406C05970000,SPXW 04/06/2026 5970.00 C,5970.0,2026-04-06,540.85,531.6,2,550.1,1,0.0,0,0,0,0.98,0.0,-0.707,0.406,0.966,32.817,29.0,536.809,535.89,-535.89,6505.89
CALL,SPXW  260406C05975000,SPXW 04/06/2026 5975.00 C,5975.0,2026-04-06,537.55,529.5,1,545.6,1,0.0,0,0,0,0.979,0.0,-0.715,0.412,0.967,32.605,29.0,531.834,530.89,-530.89,6505.89
CALL,SPXW  260406C05980000,SPXW 04/06/2026 5980.00 C,5980.0,2026-04-06,532.65,523.8,1,541.5,1,0.0,0,0,0,0.979,0.0,-0.733,0.421,0.967,32.451,29.0,526.884,525.89,-525.89,6505.89
CALL,SPXW  260406C05985000,SPXW 04/06/2026 5985.00 C,5985.0,2026-04-06,527.3,518.9,2,535.7,1,0.0,0,0,0,0.978,0.0,-0.751,0.43,0.967,32.293,29.0,521.934,520.89,-520.89,6505.89
CALL,SPXW  260406C05990000,SPXW 04/06/2026 5990.00 C,5990.0,2026-04-06,522.7,514.7,1,530.7,1,0.0,0,0,0,0.978,0.0,-0.76,0.435,0.968,32.076,29.0,516.959,515.89,-515.89,6505.89
CALL,SPXW  260406C05995000,SPXW 04/06/2026 5995.00 C,5995.0,2026-04-06,517.7,509.7,1,525.7,1,0.0,0,0,0,0.978,0.0,-0.768,0.441,0.968,31.857,29.0,511.984,510.89,-510.89,6505.89
CALL,SPXW  260406C06000000,SPXW 04/06/2026 6000.00 C,6000.0,2026-04-06,513.15,504.6,1,521.7,1,0.0,0,0,0,0.977,0.0,-0.785,0.451,0.968,31.69,29.0,506.984,505.89,-505.89,6505.89
CALL,SPXW  260406C06005000,SPXW 04/06/2026 6005.00 C,6005.0,2026-04-06,506.95,498.1,1,515.8,1,0.0,0,0,0,0.977,0.0,-0.803,0.46,0.969,31.522,29.0,502.034,500.89,-500.89,6505.89
CALL,SPXW  260406C06010000,SPXW 04/06/2026 6010.00 C,6010.0,2026-04-06,503.25,494.7,1,511.8,1,397.46,1,1,0,0.976,0.0,-0.82,0.469,0.969,31.352,29.0,497.084,495.89,-98.43,6505.89
CALL,SPXW  260406C06015000,SPXW 04/06/2026 6015.00 C,6015.0,2026-04-06,497.35,489.2,1,505.5,1,0.0,0,0,0,0.975,0.0,-0.837,0.478,0.969,31.178,29.0,492.134,490.89,-490.89,6505.89
CALL,SPXW  260406C06020000,SPXW 04/06/2026 6020.00 C,6020.0,2026-04-06,492.35,484.1,1,500.6,1,0.0,0,0,0,0.975,0.0,-0.854,0.488,0.969,31.005,29.0,487.234,485.89,-485.89,6505.89
CALL,SPXW  260406C06025000,SPXW 04/06/2026 6025.00 C,6025.0,2026-04-06,488.0,480.0,1,496.0,1,477.24,1,0,1,0.974,0.0,-0.871,0.497,0.969,30.826,29.0,482.284,480.89,-3.65,6505.89
CALL,SPXW  260406C06030000,SPXW 04/06/2026 6030.00 C,6030.0,2026-04-06,482.45,474.2,1,490.7,1,0.0,0,0,0,0.974,0.0,-0.887,0.507,0.97,30.644,29.0,477.334,475.89,-475.89,6505.89
CALL,SPXW  260406C06035000,SPXW 04/06/2026 6035.00 C,6035.0,2026-04-06,477.8,469.4,1,486.2,1,0.0,0,0,0,0.973,0.0,-0.904,0.516,0.97,30.46,29.0,472.384,470.89,-470.89,6505.89
CALL,SPXW  260406C06040000,SPXW 04/06/2026 6040.00 C,6040.0,2026-04-06,472.9,464.6,1,481.2,1,0.0,0,0,0,0.973,0.0,-0.92,0.526,0.97,30.273,29.0,467.434,465.89,-465.89,6505.89
CALL,SPXW  260406C06045000,SPXW 04/06/2026 6045.00 C,6045.0,2026-04-06,467.7,459.5,1,475.9,1,0.0,0,0,0,0.972,0.0,-0.936,0.535,0.97,30.081,29.0,462.434,460.89,-460.89,6505.89
CALL,SPXW  260406C06050000,SPXW 04/06/2026 6050.00 C,6050.0,2026-04-06,461.85,452.4,4,471.3,1,339.2,3,3,0,0.971,0.0,-0.969,0.551,0.97,29.98,29.0,457.534,455.89,-116.69,6505.89
CALL,SPXW  260406C06055000,SPXW 04/06/2026 6055.00 C,6055.0,2026-04-06,458.0,449.6,1,466.4,1,0.0,0,0,0,0.97,0.0,-0.985,0.561,0.97,29.784,29.0,452.584,450.89,-450.89,6505.89
CALL,SPXW  260406C06060000,SPXW 04/06/2026 6060.00 C,6060.0,2026-04-06,452.3,443.5,1,461.1,1,0.0,0,0,0,0.97,0.0,-1.0,0.571,0.97,29.585,29.0,447.634,445.89,-445.89,6505.89
CALL,SPXW  260406C06065000,SPXW 04/06/2026 6065.00 C,6065.0,2026-04-06,448.6,440.6,1,456.6,1,0.0,0,0,0,0.969,0.0,-1.033,0.587,0.97,29.473,29.0,442.784,440.89,-440.89,6505.89
CALL,SPXW  260406C06070000,SPXW 04/06/2026 6070.00 C,6070.0,2026-04-06,443.4,435.2,1,451.6,1,0.0,0,0,0,0.968,0.0,-1.057,0.599,0.97,29.31,29.0,437.859,435.89,-435.89,6505.89
CALL,SPXW  260406C06075000,SPXW 04/06/2026 6075.00 C,6075.0,2026-04-06,438.5,430.3,1,446.7,1,328.95,2,2,0,0.967,0.0,-1.089,0.615,0.97,29.185,29.0,432.96,430.89,-101.94,6505.89
CALL,SPXW  260406C06080000,SPXW 04/06/2026 6080.00 C,6080.0,2026-04-06,432.65,424.2,1,441.1,1,0.0,0,0,0,0.967,0.0,-1.086,0.62,0.97,28.894,29.0,427.96,425.89,-425.89,6505.89
CALL,SPXW  260406C06085000,SPXW 04/06/2026 6085.00 C,6085.0,2026-04-06,428.6,420.9,1,436.3,1,0.0,0,0,0,0.965,0.0,-1.117,0.636,0.97,28.761,29.0,423.06,420.89,-420.89,6505.89
CALL,SPXW  260406C06090000,SPXW 04/06/2026 6090.00 C,6090.0,2026-04-06,423.8,416.0,1,431.6,1,0.0,0,0,0,0.964,0.0,-1.148,0.652,0.969,28.621,29.0,418.11,415.89,-415.89,6505.89
CALL,SPXW  260406C06095000,SPXW 04/06/2026 6095.00 C,6095.0,2026-04-06,418.9,411.1,1,426.7,1,0.0,0,0,0,0.963,0.0,-1.178,0.668,0.969,28.478,29.0,413.21,410.89,-410.89,6505.89
CALL,SPXW  260406C06100000,SPXW 04/06/2026 6100.00 C,6100.0,2026-04-06,414.05,406.0,1,422.1,1,385.17,2,4,3,0.962,0.0,-1.208,0.684,0.969,28.333,29.0,408.36,405.89,-20.72,6505.89
CALL,SPXW  260406C06105000,SPXW 04/06/2026 6105.00 C,6105.0,2026-04-06,408.9,400.5,1,417.3,1,0.0,0,0,0,0.961,0.0,-1.238,0.7,0.968,28.18,29.0,403.46,400.89,-400.89,6505.89
CALL,SPXW  260406C06110000,SPXW 04/06/2026 6110.00 C,6110.0,2026-04-06,403.6,395.2,1,412.0,1,296.78,1,1,0,0.96,0.0,-1.267,0.716,0.968,28.02,29.0,398.51,395.89,-99.11,6505.89
CALL,SPXW  260406C06115000,SPXW 04/06/2026 6115.00 C,6115.0,2026-04-06,398.1,388.7,1,407.5,1,0.0,0,0,0,0.959,0.0,-1.296,0.733,0.968,27.858,29.0,393.61,390.89,-390.89,6505.89
CALL,SPXW  260406C06120000,SPXW 04/06/2026 6120.00 C,6120.0,2026-04-06,394.0,385.4,1,402.6,1,295.66,1,1,0,0.958,0.0,-1.324,0.749,0.967,27.692,29.0,388.71,385.89,-90.23,6505.89
CALL,SPXW  260406C06125000,SPXW 04/06/2026 6125.00 C,6125.0,2026-04-06,389.8,381.9,1,397.7,1,285.55,1,2,0,0.956,0.0,-1.383,0.776,0.966,27.652,29.0,383.91,380.89,-95.34,6505.89
CALL,SPXW  260406C06130000,SPXW 04/06/2026 6130.00 C,6130.0,2026-04-06,384.15,375.9,1,392.4,1,281.15,1,1,0,0.955,0.0,-1.41,0.792,0.966,27.477,29.0,379.06,375.89,-94.74,6505.89
CALL,SPXW  260406C06135000,SPXW 04/06/2026 6135.00 C,6135.0,2026-04-06,380.0,372.0,1,388.0,1,0.0,0,0,0,0.954,0.0,-1.437,0.809,0.965,27.296,29.0,374.16,370.89,-370.89,6505.89
CALL,SPXW  260406C06140000,SPXW 04/06/2026 6140.00 C,6140.0,2026-04-06,373.45,364.3,1,382.6,1,0.0,0,0,0,0.952,0.0,-1.493,0.835,0.964,27.232,29.0,369.36,365.89,-365.89,6505.89
CALL,SPXW  260406C06145000,SPXW 04/06/2026 6145.00 C,6145.0,2026-04-06,368.55,359.4,2,377.7,1,0.0,0,0,0,0.951,0.0,-1.519,0.852,0.963,27.041,29.0,364.46,360.89,-360.89,6505.89
CALL,SPXW  260406C06150000,SPXW 04/06/2026 6150.00 C,6150.0,2026-04-06,364.0,354.5,2,373.5,1,308.86,1,28,1,0.949,0.0,-1.559,0.874,0.963,26.901,29.0,359.56,355.89,-47.03,6505.89
CALL,SPXW  260406C06155000,SPXW 04/06/2026 6155.00 C,6155.0,2026-04-06,359.5,350.9,2,368.1,1,0.0,0,0,0,0.947,0.0,-1.598,0.895,0.962,26.758,29.0,354.71,350.89,-350.89,6505.89
CALL,SPXW  260406C06160000,SPXW 04/06/2026 6160.00 C,6160.0,2026-04-06,354.35,344.9,2,363.8,1,0.0,0,0,0,0.945,0.0,-1.651,0.922,0.96,26.663,29.0,349.91,345.89,-345.89,6505.89
CALL,SPXW  260406C06165000,SPXW 04/06/2026 6165.00 C,6165.0,2026-04-06,349.5,340.0,2,359.0,1,0.0,0,0,0,0.944,0.001,-1.688,0.943,0.959,26.508,29.0,345.06,340.89,-340.89,6505.89
CALL,SPXW  260406C06170000,SPXW 04/06/2026 6170.00 C,6170.0,2026-04-06,344.7,335.2,1,354.2,1,191.34,3,0,0,0.942,0.001,-1.725,0.965,0.958,26.35,29.0,340.26,335.89,-144.55,6505.89
CALL,SPXW  260406C06175000,SPXW 04/06/2026 6175.00 C,6175.0,2026-04-06,339.6,330.4,1,348.8,1,0.0,0,0,0,0.94,0.001,-1.775,0.992,0.957,26.234,29.0,335.46,330.89,-330.89,6505.89
CALL,SPXW  260406C06180000,SPXW 04/06/2026 6180.00 C,6180.0,2026-04-06,334.8,325.6,2,344.0,1,292.33,3,3,0,0.938,0.001,-1.824,1.018,0.956,26.111,29.0,330.66,325.89,-33.56,6505.89
CALL,SPXW  260406C06185000,SPXW 04/06/2026 6185.00 C,6185.0,2026-04-06,330.0,320.8,1,339.2,1,0.0,0,0,0,0.936,0.001,-1.886,1.048,0.954,26.028,29.0,325.91,320.89,-320.89,6505.89
CALL,SPXW  260406C06190000,SPXW 04/06/2026 6190.00 C,6190.0,2026-04-06,325.8,316.6,1,335.0,1,0.0,0,0,0,0.934,0.001,-1.933,1.075,0.952,25.89,29.0,321.11,315.89,-315.89,6505.89
CALL,SPXW  260406C06195000,SPXW 04/06/2026 6195.00 C,6195.0,2026-04-06,321.05,311.9,1,330.2,1,0.0,0,0,0,0.931,0.001,-1.992,1.105,0.951,25.79,29.0,316.36,310.89,-310.89,6505.89
CALL,SPXW  260406C06200000,SPXW 04/06/2026 6200.00 C,6200.0,2026-04-06,316.65,308.2,1,325.1,1,291.02,4,14,6,0.929,0.001,-2.036,1.131,0.949,25.638,29.0,311.56,305.89,-14.87,6505.89
CALL,SPXW  260406C06205000,SPXW 04/06/2026 6205.00 C,6205.0,2026-04-06,311.25,302.2,1,320.3,1,231.37,1,1,1,0.926,0.001,-2.105,1.166,0.947,25.565,29.0,306.86,300.89,-69.52,6505.89
CALL,SPXW  260406C06210000,SPXW 04/06/2026 6210.00 C,6210.0,2026-04-06,307.4,299.4,1,315.4,1,253.44,1,1,1,0.924,0.001,-2.16,1.196,0.945,25.441,29.0,302.11,295.89,-42.45,6505.89
CALL,SPXW  260406C06215000,SPXW 04/06/2026 6215.00 C,6215.0,2026-04-06,302.7,294.9,1,310.5,1,0.0,0,0,0,0.921,0.001,-2.213,1.226,0.943,25.306,29.0,297.31,290.89,-290.89,6505.89
CALL,SPXW  260406C06220000,SPXW 04/06/2026 6220.00 C,6220.0,2026-04-06,298.7,290.2,1,307.2,2,260.0,3,3,0,0.918,0.001,-2.278,1.259,0.941,25.206,29.0,292.61,285.89,-25.89,6505.89
CALL,SPXW  260406C06225000,SPXW 04/06/2026 6225.00 C,6225.0,2026-04-06,293.25,283.8,1,302.7,1,162.53,2,2,0,0.916,0.001,-2.34,1.293,0.938,25.097,29.0,287.91,280.89,-118.36,6505.89
CALL,SPXW  260406C06230000,SPXW 04/06/2026 6230.00 C,6230.0,2026-04-06,288.3,278.6,2,298.0,1,239.35,1,15,2,0.913,0.001,-2.401,1.326,0.936,24.979,29.0,283.21,275.89,-36.54,6505.89
CALL,SPXW  260406C06235000,SPXW 04/06/2026 6235.00 C,6235.0,2026-04-06,284.2,275.0,2,293.4,1,169.36,98,98,0,0.91,0.001,-2.46,1.36,0.934,24.853,29.0,278.51,270.89,-101.53,6505.89
CALL,SPXW  260406C06240000,SPXW 04/06/2026 6240.00 C,6240.0,2026-04-06,279.55,270.4,1,288.7,1,203.94,1,11,1,0.906,0.001,-2.541,1.4,0.931,24.794,29.0,273.96,265.89,-61.95,6505.89
CALL,SPXW  260406C06245000,SPXW 04/06/2026 6245.00 C,6245.0,2026-04-06,274.3,265.4,1,283.2,1,199.97,1,4,1,0.903,0.001,-2.596,1.433,0.928,24.651,29.0,269.26,260.89,-60.92,6505.89
CALL,SPXW  260406C06250000,SPXW 04/06/2026 6250.00 C,6250.0,2026-04-06,269.9,260.7,2,279.1,1,266.48,1,35,1,0.899,0.001,-2.672,1.472,0.925,24.568,29.0,264.66,255.89,10.59,6505.89
CALL,SPXW  260406C06255000,SPXW 04/06/2026 6255.00 C,6255.0,2026-04-06,265.5,256.2,1,274.8,1,176.91,2,2,0,0.896,0.001,-2.746,1.511,0.922,24.474,29.0,260.061,250.89,-73.98,6505.89
CALL,SPXW  260406C06260000,SPXW 04/06/2026 6260.00 C,6260.0,2026-04-06,260.45,251.7,1,269.2,27,261.38,4,8,5,0.892,0.001,-2.817,1.55,0.918,24.367,29.0,255.411,245.89,15.49,6505.89
CALL,SPXW  260406C06265000,SPXW 04/06/2026 6265.00 C,6265.0,2026-04-06,256.55,247.4,1,265.7,1,189.79,1,11,1,0.888,0.001,-2.885,1.588,0.915,24.254,29.0,250.811,240.89,-51.1,6505.89
CALL,SPXW  260406C06270000,SPXW 04/06/2026 6270.00 C,6270.0,2026-04-06,253.2,246.4,26,260.0,27,260.38,3,3,3,0.884,0.001,-2.962,1.63,0.912,24.162,29.0,246.261,235.89,24.49,6505.89
CALL,SPXW  260406C06275000,SPXW 04/06/2026 6275.00 C,6275.0,2026-04-06,246.35,237.3,1,255.4,27,256.99,2,6,4,0.88,0.001,-3.036,1.67,0.908,24.06,29.0,241.711,230.89,26.1,6505.89
CALL,SPXW  260406C06280000,SPXW 04/06/2026 6280.00 C,6280.0,2026-04-06,243.2,234.3,1,252.1,1,182.6,1,75,6,0.876,0.001,-3.108,1.71,0.904,23.951,29.0,237.211,225.89,-43.29,6505.89
CALL,SPXW  260406C06285000,SPXW 04/06/2026 6285.00 C,6285.0,2026-04-06,237.35,227.2,3,247.5,1,121.7,6,17,0,0.872,0.001,-3.187,1.753,0.9,23.857,29.0,232.711,220.89,-99.19,6505.89
CALL,SPXW  260406C06290000,SPXW 04/06/2026 6290.00 C,6290.0,2026-04-06,232.9,222.7,3,243.1,1,181.7,1,12,5,0.867,0.001,-3.272,1.798,0.896,23.781,29.0,228.261,215.89,-34.19,6505.89
CALL,SPXW  260406C06295000,SPXW 04/06/2026 6295.00 C,6295.0,2026-04-06,227.95,218.2,3,237.7,1,110.92,2,6,0,0.862,0.001,-3.353,1.842,0.891,23.693,29.0,223.811,210.89,-99.97,6505.89
